###############################################################################
# pdi.txt
# This file was auto-generated by cryptotvgen v1.1.0
###############################################################################
# Parameter:
#
# add_partial            - False
# aead                   - romulusn1v12
# block_size             - 128
# block_size_ad          - 128
# block_size_msg_digest  - None
# cc_hls                 - False
# cc_pad_ad              - 0
# cc_pad_d               - 0
# cc_pad_enable          - False
# cc_pad_style           - 1
# ciph_exp               - False
# ciph_exp_noext         - False
# gen_custom_mode        - 0
# hash                   - None
# io (W,SW)              - (32, 32)
# key_size               - 128
# max_ad                 - 1000
# max_block_per_sgmt     - 9999
# max_d                  - 1000
# max_io_per_line        - 9999
# message_digest_size    - 64
# min_ad                 - 0
# min_d                  - 0
# msg_format             - ['ad', 'npub', 'data', 'tag']
# npub_size              - 128
# nsec_size              - 0
# offline                - False
# tag_size               - 128
###############################################################################

#### Authenticated Encryption
#### MsgID=  1, KeyID=  1 Ad Size =    0, Pt Size =    0
# Instruction: Opcode=Activate Key
DAT = 1989CD529627C1B0D6E2F67F914A1B83BA97CC4C0D0B1B2FDE8FA0E1ED2D12A80FB1F6CB74C692CD3F8AB2DBF99B3A0D79C8207967D93CD9D4D53F94B7121594076EB1A9F0CD052B2344B7257258DB570BCD5C8123251AD18228938A63C44ECC70D427DEA100AA70BA4D67C01ED331C9FF2E7ED7250A4031A8EC1EF05E4195709E01D8307F3A2118A239183CE42F75E6DE61BF6E3FB6DD9A70F23DA7208BDF30AF524F040C5B5B42F0EC4FB6672B6A5FFD92CEE8409E8E8A8CE7852D5DCE308F9D4550C8026C6756FBCAE7E3DB204058D2BD97563D80FEBA467EA585162DF584F1BBFF161C44C26EAE6B6EDEA39B87119291A1F5747FCC8FC74ABC9F1C5A3FDAD37C9B0EFB346431E081C7F980747FBC0894EA60AA7EDADAF8E2E7AF4F6642B9F59B9C9EA8220757727AD54094268F5741448EE23C17C52752FD89C79691C9710D8D34A998F6DB72CC66A231E17990A1B6BF7958DBAD864E8AE33B97A8BEB5D9CBE269EAF1960014F646B9ED9CB1BBB2A197C95D198A5B4D38462F1666E41198F91823BC995351DF7E4477AD4D7E7914603B290A88E0E3E36518BAF96C8E6C768438F6788B6E6C1C8A8D2C484450ED8A217B9F77C0CB85555B8B460170AEDEB2822B2D7A8A97FA644901C034B819A885DB74C1C6DD5D1E3C8C69F406590D79FA7EAE6A4C5B9C26A3DE7D5CA70D6B2E86F836FE93B701C72E7FD3C11C3E2A53E770F4AE3E5A0BEFA8651700BEF8FC9D5D170DD37C881800DAE93BCCCEB5FCD2C22E91FBBDC9CB269CD0404BE303AACD58AA1E090B5E50AAE5528FDCA11EDEE62A77B5043FE594BE695395B12C044F7D03DF82098A4BDDCB26D2AE7DA275F6A6A1AB706112F3650BA9BFD63ABFE894733C7577514C005E1E14886A2F8B474B7378E02D4BD2AB35785EC2F24EF1B3DE9D7F047D5E832B711BAA144021C0F6336831028007A73B07DF8F278EBF0372331BD666EE8FB317814D7B7D8CD3157D94C1C3445D6B1E9536078A765AD40984F68DB7B3B8A24BA908339C9F80E9B8610F0B1C06D8AB5797CA0427994923CDE8564C4530F39CA2D8FA8BE3E547765BE80FCABF82522C24ECAA4F779C34B68E5F5CABBD8059C601E5FD552ACEAA2711F160BCC31CFD59EBF65A50ED63A328BAE72A50C0F8B92EA8DF801F9C209E842721E49C6FCCCC1503A894DCA6FDFAA28BA3475C57CBA49AB9D8E814DB898C2A2C385A33A3F3D2EF65CD42723835C3EE33169576D2FDBF0FBF92F4A3BDB2F77E242253561EE657F967471276D2EC851E5217773ACBDE9AC1A4113B1C668A69B9BD89A7D137C0845E6B85A1B6E1234B8A52C87E3D7B30FF82083262846E18FE8C072DF933DCB8B09CC9A6911D4C8D8842674BC2219EFAF5BCE1F3DF8C8BDD50DE9C167610172E99812C4EB763EBA514412B8BC47F805D74D4DBEACF269D94B7BF69AB679B67B4DD860D7C91E916763879F7CF9477F1C06B03CA20E7C1AAD1F37250689755D49A8C4469ED50303A0BB3AF1E1FAD1286A9CF56133ECD25ADD45DF40FD1F995F4F8631899A0814B3AAAD12ACE3F9DCEB7215208EE7EA37B6D8052454AD6D8A26D2BA2DBFBE1F76D6AE7AFC986CADB5A4650E21E8C921B8E623E35101237E1D936AEB1B6374AFF3A97CAD4A3CAA9035BD88E3B8C7BEE2881A5950E1D6EC87192E786E074DC78F1A5A1517961A5CCA280215C4A324911D979786B703F2B7E742B7F6C00EF0CF15042055C4704938C07D31CAD8D1994380AD6F91158E2D0FD8216D06F3E7985E6181D4371874B178CA9EB82912049EB0E9F8FEAB1B9E6C1CF42A30A0CDB4E7C4BA075012A303FB398D0C28A0B3C13643DA980FA1995A4D9A20145DCDBF291BBE17E2F4CD641E6E04B15785365AA75F288CC06CDF4804EC39A443FBAAE371F8626AA2D430A629B9741E2A9467703B839D462F0ED8ED97154B574F8EFAC91953A8EA30C840DFEC0987398B52EA4C043D9A5F3D7CAF64A92AEF77B4A37567EAEE198A39446B9E1C61812DBB044D587ABC633AE672F5F342C2A0107641A1C72BB5B3B6681B5FEE5E0763CFF6281ED0E975C1E111B83ADCA3F6EA0EACC74F4594846D3F6A6E9E7A46D274DF005F0C678BF785DD645C08A997AEAEEE859FFE0925EFC64AEB70C411FAC093DC421505B2DA07145F8701CFCEB2BD62671A4B8

#### Authenticated Encryption
#### MsgID= 10, KeyID=  1 Ad Size =    0, Pt Size =   64
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=0 bytes
HDR = 12000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=16 bytes
HDR = D2000010
DAT = C7E9D66AD1B101AAA02D810DC82CD99A
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=64 bytes
HDR = 47000040
DAT = E5FA6CAF55D55EE20DDA373D3D2B17EAA3F0C20DB697620B2FE55B798ACCC1ABF4259FF819F4023D58B6EE0AE974720C3F4AC995769C2347BF49A6B01724F667

#### Authenticated Encryption
#### MsgID= 11, KeyID=  1 Ad Size =    0, Pt Size =   16
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=0 bytes
HDR = 12000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=16 bytes
HDR = D2000010
DAT = 011193590D0F7550F8C93E348BA08EDB
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=16 bytes
HDR = 47000010
DAT = 3AD334EF0F8EF69E20C1154F9A16E114

#### Authenticated Encryption
#### MsgID= 12, KeyID=  1 Ad Size =   80, Pt Size =   80
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=80 bytes
HDR = 12000050
DAT = 8922590AF69D297E1AFAC4C21BB542F88EE8BA25D954FCB1C4E9C17117F84CA330D6BDF4A308209E5D6C11210D5F80E982020CBE8BD7CE8498680626B5254E16AA7904833A30F67E3ED1F4DAC0AD4016
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=16 bytes
HDR = D2000010
DAT = 406F2C7CFEACE9D29BD5027FE49F0525
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=80 bytes
HDR = 47000050
DAT = ABF7F10F9B94B73915A68184F8622F019D4B38FB0D2BE06FA12B1B92038E5057C453D63BA3DD59B7A5C687C9A6D9C527D60EA62C4ECCF08683A5220DDDDA589530D34C252E71F9EFE9444CF29F7C962E

#### Authenticated Encryption
#### MsgID= 13, KeyID=  1 Ad Size =   64, Pt Size =   64
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=64 bytes
HDR = 12000040
DAT = F48C27AF378EA2C9393AB823EF7D2F7038304D0A501B908460FEA5C653F6A4B28114BF3CC566819E29FA61753D11DF43D5BA76C08CD845B8D488660F39EFD6F0
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=16 bytes
HDR = D2000010
DAT = 62B1BCF156A17D52D20F07A9FE11A44B
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=64 bytes
HDR = 47000040
DAT = A633CB5FE60B2C7E71F598ABA1E32D0360388CB89A9CF2EDC04B2044C985D5C6449F689E10156F59B8D6B9B8199299FDD7C9D751153DDE76C8CEFE309D621368

#### Authenticated Encryption
#### MsgID= 14, KeyID=  1 Ad Size =  1536, Pt Size =  1536
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=1536 bytes
HDR = 12000600
DAT = B5BAB8230A873908FC32285F59F1551A27DFCC7D891047677176C2A2790F6F611A73425B5860943A3271BE7A08BF411E975619B91FBB06D7203A3890AB06DCA685B1EB93060E4C0EF634FE69381F52CB134790AE8C32B8E2E0BAEE05B3E061775C23E738D4FA679E32C0A9E5473ED443296CE876B80F64623DEFAE573A7F8366CD59E3275DA5B8C13CBED2E971C245B8E67727196C3199564D52FE8B0AA97C386E75E4F3633A50B09D0BF7DB188361017895D3101B05E24FE14B20A746EB2180C549C97D53CCBFC5B8257D5ACCB318F43767E03E1BF5B015FA7D2B55DD74F8042D9EAB3F20DB557D3EE60C192F5D5649A5927DB6A4D987F8DAA7E5799F46E3606A15F2F0015786D2C7FD22B3D4FC77AEA082E9141EF1312C756086F5088402D1973CFD585BD3FEE396552622492C37E7148D4DFDCD5AF7031299DDE2D21A8F821D050C18F02AFE8D438725086BF517A7DDA00FCE1EE06EE34F74E651221A2EA045FC2CE15C5307AD68603A925E808B7A7FE12B5B95374EA53C0A04B4D28C078AB32D7A456611E4DE1B94631BABBFCC8B7B30AF5079F3877A1DE69AB00F0481DFD846BF8454548DF3E3F4DBF4B19DBF77D2084CB6D8CDC260C014FD5FD1F8758F8F91E61FC4D3BB1F8E86A0690771162B5449CF0387C2E53F8DB57AE3EF0743162EE50E45AB72B2A1083C72A237EEFC48ADAE8BBC9D7FDA6D404D6F49D233A95117AE636A4AA1D4263B98F15569F702B255624CA06F20993FA128055ACAC9B69BF5B53A6FA557ADCE93F1BE2E9995F25A8FDCDF55E3E15481E6B00FFE2EE4FFF072CB1A3A75BF9C7FE7452C6301941DBFE2637097E9051184B0CEAA22617164B4C7BD61442219CF4BACCC1A46EE403FCFAFE889673671A59CB2EA5D13D7890E3A72F78E9AC6DEA69815763559249F868A1521A1E48F56839A679D91DAE21F2ECFEEC01013B66188464F0A469EC410B20D16C9C9C9D97A4335BB4FBD87BC900774C6E92169D3B24705DB6F8E848CECEA3E68A1E8F5C8620C53534C5A6E6D29B481F4CB7C39455587E830B1D9BA5F9A8E5649060E484AA76C704F75AFCC2522EDE3A2BF481E06BB7C82B6B3D59878D5448BCB61EACF7F682D3C81C2A1A1E5F07B1D47C68504C4C35D64FE35E58700027ABC71E4051D56B48658AC6A7CAC4E49507FAA74CB842AE750FF82814D746A0FC33482857365C02E83C462D80C963C987901D13403C701D8BEC41D99CCB2579FB3DB6C35B51326028E0E08A43C949B538027A3569AA9942AA954E363082BBCE1292A2DC6339B746864B751F87DDD2E4F79F629C4B2D3EA5D2E69E65DC5099B68BB391B2C0F2DDB91888C8FD6DD78B1190F559C8800F0B8AF41C736ED987D4C0A5535E18F9741423D2B4435A7520D65F29D7DA6F3CCB710BAB5956781110D88B59B7FDD544CFEC674313130F0B0059BAAA7A8C762BF9FCA84066BD893F844BB37C66449FD2F6B4A7EF93A39EB699EB378E8740035578ABBA10A885C03DE291CAA29566C0F63633583EF8258AC180306C0EEFD82144E7CBB4CDDE9EE94B7037B47A1A97636C7F8E3D292BE08415BB5FEA1FC0369C89584E19FFD01C5E027A3AC2D6A37ED1A7A1205BB996D51347FE8FAD65CC4426AF4A81A5F5BC1F84B5977F8817526666A2FAC3B36788D6A5FA2FE15C4ED2CA04CEAB9FB2C66E74D520CE93657EC3E844DB2C3AF7206BE518252FF7C425EEC09723F954E0CFC6052533F1644C6D69FEDD6FBCF061923194CFF67A434C054CA2912666BB8F507C9A9C1EAC96E5AD72FDAD928060B8910F62E739E4390FDA36B0A690A4B9A19276983ADB64D55ACB454E333F45E52F191856813040969DBA96C203113AE555F32965A98464407BE30D24E81CF8206071F2F62D10A8A2629634FC3714BE38758AC40535A022661FB270DE140F0F3B4C3372D5153EE0F80A757B11EAF184BFCC25E7A20896F72BF872A6F236EB6CE5490821768685CA30ED41A45A7B762E696988DD18F73204C208F1B66D08F5C5F0519B826B84C7ED14A184BDDE4DA9ACE541E9B9BFC8920501B4678BC0E3621737734AE391BFB9FF1DA035AC134BF73106D90D75737481454BC39222822C66EA461580DF33F94ED2EF92CAC63945F06D38C02E3A42930A06F4BDB147E90A8E57A2DA7ABD840865B5D88941F8C
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=16 bytes
HDR = D2000010
DAT = 0532D1A98533661EE7AF77BB2EAC0FCD
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=1536 bytes
HDR = 47000600
DAT = 204AA913EF39EF63A8AE952B028286142C43827D191D2E1B2571E7FAC7404B38E1B76CF3A172D768E3C3F91678CE5A41AEFBCD8AB52B8257B8861BF5A515001018CC186EA581569AACA6934C69B3764B9B4DEE1B1D380E8E0C325886023965846274D6B6AE13EEAF64BB05FDBFB81588EA979ADA980D4F26FC69106F38C43D391667EFB5647A057B949C5043DF3DD73596511A44F495D937155D1BD41017FDF367BBC2DB786ED60B838D40F63D7D6EA6F876B68578CD61437ED51AEF0938746784E7E81AB79E390666727E3D056E8D36EE3BEB347A22EDAA269B700F667344CCEE327EB8D454A011F96B9F77062873B300C2F1D272B7957D4B32DA2C5B5B305A6D76B2D8588260AA5BF2A0D5818B0FAF8FBBA14BA9CC9D7E1B1CBF632D838DDA442D924EE49027524A36FC35600BDFFE95F6E4BFE12A0D6487EB1EFBE904849D5EDA6BB1609C2358609EE3EEAE36728C7DDEEF0455A634E5AAC147C72F31E78693D608560A5B9F2B7605AA30BDC765E81BBFDC381366748F832C518668BCDF3D675CBD9D490E2E34423351319FD8DD27B5B623FA6DF2BD0E0572AD62FD5819E22F945C0069CDC3E8FFEA049BC1024039DE12D15896B3BC43C23CB1C32A3FAC22EC48FB3385EAB6A72618681DD1C7F9EB0F5B3B0BEC232A0196C375011490D3F5B78252A0D11196229DB8018EEA5C0AB4A0AC3CCB1A25C70EDB116E9B1131A0F8D861A191918DB22261081070E94A13CDF9200CFF324D7F7ACB7AD32474CA8B0D7AC9EABC8BDC71607773F3CB5B9C6EC569F19B95AFD680EBF32489AF675B49E6C655D6DD0129046FA1F3BBEDACCB0C1A7CAE3CCFD0B7B52AF32100F54E488D6248A76550B813900749FE091CA594C2A9A28071A0ADE68D21FF70CECD1125D84A0FFE8C0156A3878D630DF285328564788DC8A975AB693C75D62EC8D309A565E2C65EA1C67F18AB1CBE7BED8F856592F2310C46786B79A45BCA22426473607480F7BECBEC3C6A8C19D5977FDFC11187729B0A71352FFAD5F9F2890FC388BC5559D9B5BF7E0B8C0D334CDF4625B747316E91A6E546FA3D84FE98A8F4E7A6A7EFE6970ACBF8EA27FFABE6D7A73D1E4F9943FCF94FFF57AC79BE4DA77998EE1F9F7C24F784385079411893A361205CCA22A91E9F563C6D63A063C3CF716A249039C018059D5310707E90769DEE32C2498AFB250E0C28D2BCA3068A80EDBC7569ADCA4D51841931E76ED4916FDCE509B2A2E72584D9ED206AA16B17854F914ED2B2CE21F3F4C8926C0C1CCB5E46413832D10B617EECF2AC092622FF76779F9A6C1495174AF61C83C3840EADAB49EEFD68483FC733ACB8595245F78D5F73383987A02A6B80E89DAF5E6B16801E20042415B04DC2B45F76287311D3A416BA8E1621E739F5A61DF412C384B0DB9D6F7F8E202751E6E7B64747D0E724E068884C763C3124EA488CC0E26366945E52382445AC211A39A6C1A32A37819C947825B037485DD17A90790AB4E963C33114B016D2A00A0FE06E591E26A9868DB043F6DAED7579219CC6B5DF34C57DC18A17B86DBCD14FCCCF792A47772CD1BA22967FE3329F16EF0DAEC103B7F49786EC784D6E72306885A30E29E0B905C6B9D632B7EA80CC934FADDBCFFA62006D88FF205775C642BE9A5B063DB539E9F6F73C40DAA571FFBED27D6EA201F933CB3573EA0ECFC639D90F7A0985C08074D17226D9F2F96A95E23200915F16152E4C5BEACD0865DAB900CFAB58524AEC8C50C29E5BA7A051C6D3982F9AC27C1C96A89B77755F4B654C9BB63BCDDB0A136F563B0A575EE5020C1FEC02B3D06D0B8140757A447D54BFE6DA65A7B664F1B353687F83B42C3E14A73CC6D646A5D36688D90D4D3148FF39444510BBADFDF50A07CE10A02CED1E7A421FE4031EAF2673AB32A518945298B5D71701962917E64009B4DC99FC821E6E5EC6826B62267A178C2925CBA9B5C2B6CC4A120A53F89F4849190E11C4561C893130DCA892389CF6609C71E7296CCD9FF0C87B690E0A62E290A2494EEC70FD796894E7F7855452D59CC2D79CD027D0A153BDFFF16A2ED95EE5194CA183CC597213E0BC0D830B3A8344A11FEC04B729651653FA06DE864F10FA58F2E2C36EAA44E3C5F58561C63E6D3E3CC141373F1704B329ABCDA10BBD96E93A639D8E38D0490A6296

#### Authenticated Encryption
#### MsgID= 15, KeyID=  1 Ad Size =   64, Pt Size =   64
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=64 bytes
HDR = 12000040
